Material_ID;Category;Range;Nature;Sub_Brand;Franchise;Fonction;Status;Saisonnalite;Date_de_Fin_De_Vie_EUROPE;Date_de_Fin_De_Vie_ASIA;Date_de_Lancement_WW
Material_ID_917;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;SUM21;01/02/2024;;01/04/2021
Material_ID_918;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;SUM21;01/02/2024;;01/04/2021
Material_ID_919;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_920;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_921;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;SPECIFIC;SUM21;;;01/04/2021
Material_ID_922;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_923;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_924;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_925;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;SUM21;01/02/2024;;01/04/2021
Material_ID_926;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;SUM21;01/02/2024;;01/04/2021
Material_ID_927;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_928;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_929;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_930;MAKE UP;Range_1;Nature_30;Sub_Brand_1;Franchise_182;CRAYON;ACTIVE;FALL21;01/04/2024;;01/09/2021
Material_ID_931;MAKE UP;Range_1;Nature_30;Sub_Brand_1;Franchise_182;CRAYON;ACTIVE;FALL21;01/04/2024;;01/09/2021
Material_ID_932;MAKE UP;Range_1;Nature_30;Sub_Brand_1;Franchise_182;CRAYON;ACTIVE;FALL21;01/04/2024;;01/09/2021
Material_ID_933;MAKE UP;Range_1;Nature_30;Sub_Brand_1;Franchise_182;CRAYON;ACTIVE;FALL21;01/04/2024;;01/09/2021
Material_ID_934;MAKE UP;Range_1;Nature_16;Sub_Brand_26;Franchise_109;WATERPROOF;ACTIVE;SUM21;;;01/04/2021
Material_ID_935;ACCESSORIES;Range_4;Nature_28;Sub_Brand_36;Franchise_183;MAKE UP BRUSH SETS;ACTIVE;SUM21;;;01/04/2021
Material_ID_936;SKINCARE;Range_12;Nature_21;Sub_Brand_24;Franchise_184;OTHERS;ACTIVE;SP22;;;01/02/2022
Material_ID_937;SKINCARE;Range_12;Nature_21;Sub_Brand_24;Franchise_185;REMOVERS;ACTIVE;SP22;;;01/02/2022
Material_ID_938;SKINCARE;Range_3;Nature_45;Sub_Brand_76;Franchise_186;HYGIENE;ACTIVE;SUMBIS21;01/02/2023;01/06/2023;01/06/2021
Material_ID_939;SKINCARE;Range_12;Nature_21;Sub_Brand_73;Franchise_187;MOISTURIZERS;ACTIVE;SUM22;;;01/02/2022
Material_ID_940;SKINCARE;Range_3;Nature_45;Sub_Brand_76;Franchise_186;HYGIENE;ACTIVE;SUMBIS21;01/02/2023;01/06/2023;01/06/2021
Material_ID_941;SKINCARE;Range_12;Nature_21;Sub_Brand_73;Franchise_188;MOISTURIZERS;ACTIVE;SP22;;;01/02/2022
Material_ID_942;SKINCARE;Range_12;Nature_21;Sub_Brand_73;Franchise_189;MOISTURIZERS;ACTIVE;SP22;;;01/02/2022
Material_ID_943;SKINCARE;Range_3;Nature_45;Sub_Brand_76;Franchise_186;HYGIENE;ACTIVE;SUMBIS21;01/02/2023;01/06/2023;01/06/2021
Material_ID_944;SKINCARE;Range_3;Nature_45;Sub_Brand_76;Franchise_186;HYGIENE;ACTIVE;SUMBIS21;01/02/2023;01/06/2023;01/06/2021
Material_ID_945;SKINCARE;Range_3;Nature_45;Sub_Brand_76;Franchise_186;HYGIENE;ACTIVE;SUMBIS21;01/02/2023;01/06/2023;01/06/2021
Material_ID_946;ACCESSORIES;Range_5;Nature_5;Sub_Brand_26;Franchise_190;TRAVEL ACCESSORIES;ACTIVE;SUM21;;;01/04/2021
Material_ID_947;MAKE UP;Range_8;Nature_12;Sub_Brand_77;Franchise_191;POWDERS;ACTIVE;SP22;;;01/02/2022
Material_ID_948;ACCESSORIES;Range_5;Nature_5;Sub_Brand_26;Franchise_192;TRAVEL ACCESSORIES;ACTIVE;SUM21;;;01/04/2021
Material_ID_949;ACCESSORIES;Range_5;Nature_5;Sub_Brand_26;Franchise_193;TRAVEL ACCESSORIES;ACTIVE;SUM21;;;01/04/2021
Material_ID_950;ACCESSORIES;Range_5;Nature_46;Sub_Brand_26;Franchise_194;TRAVEL ACCESSORIES SETS;ACTIVE;SUM21;;;01/04/2021
Material_ID_951;MAKE UP;Range_8;Nature_12;Sub_Brand_78;Franchise_195;LOOSE POWDER;ACTIVE;SP21;01/02/2024;;01/02/2021
Material_ID_952;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_196;FIBER MASKS;;;;;
Material_ID_953;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_196;FIBER MASKS;;;;;
Material_ID_954;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_196;FIBER MASKS;;;;;
Material_ID_955;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_196;FIBER MASKS;;;;;
Material_ID_956;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_196;FIBER MASKS;;;;;
Material_ID_957;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_196;FIBER MASKS;;;;;
Material_ID_958;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_196;FIBER MASKS;;;;;
Material_ID_959;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_196;FIBER MASKS;;;;;
Material_ID_960;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_196;FIBER MASKS;;;;;
Material_ID_961;SKINCARE;Range_12;Nature_19;Sub_Brand_79;Franchise_197;FACE KITS;OTHER;;;;
Material_ID_962;SKINCARE;Range_17;Nature_43;Sub_Brand_70;Franchise_163;CAPS/PILLS;ACTIVE;SUMBIS21;;;01/06/2021
Material_ID_963;ACCESSORIES;Range_2;Nature_2;Sub_Brand_26;Franchise_198;SKINCARE ACCESSORIES;ONE SHOT;SUMBIS21;01/06/2023;;01/06/2021
Material_ID_964;ACCESSORIES;Range_5;Nature_5;Sub_Brand_52;Franchise_134;ATOMIZERS;ACTIVE;SP22;;;01/02/2022
Material_ID_965;MAKE UP;Range_1;Nature_26;Sub_Brand_61;Franchise_199;MINI PALETTE;ACTIVE;SP22;01/02/2023;01/02/2023;01/02/2022
Material_ID_966;MAKE UP;Range_1;Nature_26;Sub_Brand_61;Franchise_199;MINI PALETTE;ACTIVE;SP22;01/02/2023;01/02/2023;01/02/2022
Material_ID_967;MAKE UP;Range_6;Nature_25;Sub_Brand_30;Franchise_200;GLOSS;ACTIVE;SP22;;;01/02/2022
Material_ID_968;MAKE UP;Range_6;Nature_25;Sub_Brand_30;Franchise_200;GLOSS;ACTIVE;SP22;;;01/02/2022
Material_ID_969;MAKE UP;Range_1;Nature_26;Sub_Brand_61;Franchise_199;MINI PALETTE;ACTIVE;SP22;01/02/2023;01/02/2023;01/02/2022
Material_ID_970;ACCESSORIES;Range_14;Nature_47;Sub_Brand_80;Franchise_201;OTHERS;ACTIVE;SP22;;;01/02/2022
Material_ID_971;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_202;OTHER MASKS;ACTIVE;SP22;01/02/2024;;01/02/2022
Material_ID_972;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_202;OTHER MASKS;ACTIVE;SP22;01/02/2024;;01/02/2022
Material_ID_973;MAKE UP;Range_1;Nature_26;Sub_Brand_61;Franchise_199;MINI PALETTE;ACTIVE;SP22;01/02/2023;01/02/2023;01/02/2022
Material_ID_974;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_202;OTHER MASKS;ACTIVE;SP22;01/02/2024;;01/02/2022
Material_ID_975;ACCESSORIES;Range_14;Nature_37;Sub_Brand_51;Franchise_203;LASH CURLER;ACTIVE;SP22;;;01/02/2022
Material_ID_976;MAKE UP;Range_6;Nature_6;Sub_Brand_6;Franchise_204;LIPSTICK;;;;;
Material_ID_977;MAKE UP;Range_1;Nature_26;Sub_Brand_32;Franchise_204;MEDIUM PALETTE;;;;;
Material_ID_978;ACCESSORIES;Range_2;Nature_2;Sub_Brand_26;Franchise_146;SKINCARE ACCESSORIES;ACTIVE;SP22;;;01/02/2022
Material_ID_979;MAKE UP;Range_1;Nature_16;Sub_Brand_26;Franchise_205;BTG;ACTIVE;SP22;;;01/02/2022
Material_ID_980;SKINCARE;Range_3;Nature_45;Sub_Brand_81;Franchise_206;BATH;ONE SHOT;SP22;01/09/2022;;01/02/2022
Material_ID_981;MAKE UP;Range_1;Nature_16;Sub_Brand_19;Franchise_205;MASCARA;ACTIVE;SP22;;;01/02/2022
Material_ID_982;SKINCARE;Range_12;Nature_21;Sub_Brand_74;Franchise_207;KITS;ONE SHOT;SP22;01/02/2023;01/02/2023;01/02/2022
Material_ID_983;SKINCARE;Range_12;Nature_21;Sub_Brand_73;Franchise_208;MOISTURIZERS;ACTIVE;SP22;;;01/02/2022
Material_ID_984;SKINCARE;Range_12;Nature_21;Sub_Brand_73;Franchise_208;MOISTURIZERS;ACTIVE;SP22;;;01/02/2022
Material_ID_985;ACCESSORIES;Range_2;Nature_2;Sub_Brand_26;Franchise_146;SKINCARE ACCESSORIES;ACTIVE;SP22;;;01/02/2022
Material_ID_986;MAKE UP;Range_1;Nature_48;Sub_Brand_82;Franchise_209;SETS;ONE SHOT;SP22;01/09/2022;;01/02/2022
Material_ID_987;MAKE UP;Range_1;Nature_48;Sub_Brand_82;Franchise_209;SETS;ONE SHOT;SP22;01/09/2022;;01/02/2022
Material_ID_988;MAKE UP;Range_6;Nature_48;Sub_Brand_82;Franchise_209;SETS;ONE SHOT;SP22;01/09/2022;;01/02/2022
